scraping_time,website_id,main_website_url,product_link,product_title,old_price,new_price,price,brand,product_code,images
2020-12-17 00:08:03.129730,246,https://www.myshoe.gr/,https://www.myshoe.gr/paidika/sneakers/champion-low-cut-shoe-rebound-low-g-ps-s32127-ps013_p-2670256.aspx?Org=2670257,Champion Low Cut Shoe Rebound Low G Ps S32127-PS013,,27.9,27.9,Champion,Champion Low Cut Shoe Rebound Low G Ps S32127-PS013,https://www.myshoe.gr/Images/Products/Normal/2670000/2670256.jpg
2020-12-17 00:08:03.839262,246,https://www.myshoe.gr/,https://www.myshoe.gr/gynaikeia/sneakers/low-cut/superga-2750-fanvelvetw-s00dkm0-a0t_p-2677086.aspx?Org=2677084,Superga 2750-Fanvelvetw S00DKM0-A0T,69.9,62.91,62.91,Superga,Superga 2750-Fanvelvetw S00DKM0-A0T,https://www.myshoe.gr/Images/Products/Normal/2670000/2677086.jpg
2020-12-17 00:08:04.132267,246,https://www.myshoe.gr/,https://www.myshoe.gr/paidika/mpotakia/bitter-_-sweet-hd-telo_p-2695282.aspx?Org=2695279,Bitter & Sweet HD-TELO,45.0,22.5,22.5,Bitter & Sweet,Bitter & Sweet HD-TELO,https://www.myshoe.gr/Images/Products/Normal/2690000/2695282.jpg
2020-12-17 00:08:04.284260,246,https://www.myshoe.gr/,https://www.myshoe.gr/gynaikeia/mpotes/office/clarks-marilyn-abby-26153420_p-2677122.aspx?Org=2677121,Clarks Marilyn Abby 26153420,139.9,125.91,125.91,Clarks,Clarks Marilyn Abby 26153420,https://www.myshoe.gr/Images/Products/Normal/2670000/2677122.jpg
2020-12-17 00:08:30.870660,246,https://www.myshoe.gr/,https://www.myshoe.gr/paidika/mpotakia/mpotakia-loystrini-350190646_p-2680063.aspx?Org=2680058,Μποτάκια λουστρίνι 350190646,39.9,20.0,20.0,La Redoute Collections,Μποτάκια λουστρίνι 350190646,https://www.myshoe.gr/Images/Products/Normal/2680000/2680063.jpg
2020-12-17 00:09:11.780410,246,https://www.myshoe.gr/,https://www.myshoe.gr/paidika/mpalarines/conguitos-ei126528-_p-2545273.aspx?Org=2545272,Conguitos EI126528.,47.9,18.9,18.9,Conguitos,Conguitos EI126528.,https://www.myshoe.gr/Images/Products/Normal/2540000/2545273.jpg
2020-12-17 00:09:11.935964,246,https://www.myshoe.gr/,https://www.myshoe.gr/paidika/mpalarines/moyger-a12390-5700_p-1584132.aspx?Org=1584131,Mουγερ A12390-5700,69.0,27.6,27.6,Mουγερ,Mουγερ A12390-5700,https://www.myshoe.gr/Images/Products/Normal/1580000/1584132.jpg
2020-12-17 00:09:12.033970,246,https://www.myshoe.gr/,https://www.myshoe.gr/paidika/mpalarines/mix-mind-20162292-810_p-2655162.aspx?Org=2655163,Mix Mind 20162292-810,38.9,25.9,25.9,Mix Mind,Mix Mind 20162292-810,https://www.myshoe.gr/Images/Products/Normal/2650000/2655162.jpg
2020-12-17 00:09:27.646137,246,https://www.myshoe.gr/,https://www.myshoe.gr/paidika/mpotes/lulu-ada-ll150007s_p-2115110.aspx?Org=2115111,Lulu Ada LL150007S,45.9,23.0,23.0,Lulu,Lulu Ada LL150007S,https://www.myshoe.gr/Images/Products/Normal/2110000/2115110.jpg
2020-12-17 00:09:34.925226,246,https://www.myshoe.gr/,https://www.myshoe.gr/paidika/mpalarines/la-redoute-collections-350169890_p-2654560.aspx?Org=2654561,La Redoute Collections 350169890,25.99,13.0,13.0,La Redoute Collections,La Redoute Collections 350169890,https://www.myshoe.gr/Images/Products/Normal/2650000/2654560.jpg
2020-12-17 00:09:35.320239,246,https://www.myshoe.gr/,https://www.myshoe.gr/aksesoyar/sxolikes-tsantes/santoro-london-gorjuss-207221_p-2669172.aspx?Org=2668586,Santoro London Gorjuss 207221,49.9,35.0,35.0,Santoro London Gorjuss,Santoro London Gorjuss 207221,https://www.myshoe.gr/Images/Products/Normal/2660000/2669172.jpg
2020-12-17 00:09:35.416226,246,https://www.myshoe.gr/,https://www.myshoe.gr/paidika/mpalarines/beppi-sabrina-be2142250_p-1568269.aspx?Org=1568268,Beppi Sabrina BE2142250,50.9,20.4,20.4,Beppi,Beppi Sabrina BE2142250,https://www.myshoe.gr/Images/Products/Normal/1560000/1568269.jpg
